قيمة - ريال;الوزن الصافي بالكيلو;رمز التعرفة 4 خانات ;السنة;الربع ;الدولة
633872.42;54371.2;4415;2025;Q1-2025;ألمانيا
33000;4500;0801;2025;Q1-2025;الكويت
230;230;8414;2025;Q1-2025;ماليزيا
767811.75;198000;3902;2025;Q1-2025;إيرلندا
393.25;10;3925;2025;Q1-2025;كرواتيا
1062187.51;275000;3902;2025;Q1-2025;فلسطين
611.63;247;7309;2025;Q1-2025;النمسا
1748.85;4;7419;2025;Q1-2025;سنغافورة
1158270.74;749048.53;7003;2025;Q1-2025;الكويت
4215606.79;396555;7601;2025;Q1-2025;الكويت
75112.19;460;8413;2025;Q1-2025;الهند
378163.6;559.64;2404;2025;Q1-2025;البحرين
337125;481600;2513;2025;Q1-2025;الإمارات
5077810.12;588146.672;3305;2025;Q1-2025;لبنان
85490074.144;155474.403;3003;2025;Q1-2025;الإمارات
527478.2;80119.4;5603;2025;Q1-2025;اليمن
798159.753;160613;7312;2025;Q1-2025;الكويت
9512666.9;430895;8504;2025;Q1-2025;الأردن
392315.05;44603;8311;2025;Q1-2025;الكويت
6635661.26;1689114.367;4819;2025;Q1-2025;البحرين
2079553.07;250621;5407;2025;Q1-2025;إندونيسيا
744465.94;115000;0804;2025;Q1-2025;مدغشقر
1783516372.3;527784450.5;3901;2025;Q1-2025;الصين
366120;196447.8;2912;2025;Q1-2025;الأردن
71550;824;8409;2025;Q1-2025;قطر
1161.5;100;3304;2025;Q1-2025;الولايات المتحدة
4000;3000;6211;2025;Q1-2025;تايلاند
879505.13;120976;3923;2025;Q1-2025;البرازيل
17134278.94;402063.05;6108;2025;Q1-2025;الإمارات
23154.09;820;8484;2025;Q1-2025;تايلاند
250;1000;8518;2025;Q1-2025;السودان
1702.36;491;0804;2025;Q1-2025;إريتريا
3548453;114932.64;2008;2025;Q1-2025;اليمن
772731.85;114157;5607;2025;Q1-2025;السودان
25750;17000;7309;2025;Q1-2025;البحرين
97075.97;3500;1106;2025;Q1-2025;إسبانيا
1055.45;588;4415;2025;Q1-2025;إيطاليا
202520.28;11527;5702;2025;Q1-2025;البوسنة والهرسك
30002.85;15640;6211;2025;Q1-2025;ماليزيا
1137958.38;10819;0602;2025;Q1-2025;الأردن
476278.13;500000;3104;2025;Q1-2025;مصر
165243.8;6254;9405;2025;Q1-2025;إيطاليا
2283265.31;41830.84;7612;2025;Q1-2025;ساحل العاج
15331.8;96;3303;2025;Q1-2025;المالديف
898178.61;20917;8536;2025;Q1-2025;المملكة المتحدة
4785474.24;6870380;4707;2025;Q1-2025;الإمارات
4298.75;120;1301;2025;Q1-2025;الأردن
37578024;15266086;6807;2025;Q1-2025;الإمارات
11250;65;6202;2025;Q1-2025;العراق
278775;126000;2836;2025;Q1-2025;الكونغو
1647.31;262;9801;2025;Q1-2025;أنجولا
163452.91;22081;8422;2025;Q1-2025;هولندا
5057.07;14;0106;2025;Q1-2025;السنيغال
24004292.096;1621937.888;1905;2025;Q1-2025;قطر
1170716.25;300000;2803;2025;Q1-2025;ماليزيا
52628;16240;4802;2025;Q1-2025;اليمن
12070;2420;9504;2025;Q1-2025;اليمن
149.89;2;8414;2025;Q1-2025;المملكة المتحدة
2241655.5;213491;5402;2025;Q1-2025;نيوزيلاندا
316096.72;254600;3801;2025;Q1-2025;تايلاند
119557.91;505.47;7013;2025;Q1-2025;فرنسا
101695.68;4163.045;8511;2025;Q1-2025;الإمارات
2930.63;40;2103;2025;Q1-2025;البرازيل
1680;1260;4420;2025;Q1-2025;الأردن
24330;200;4202;2025;Q1-2025;المغرب
71057.8;3700;8514;2025;Q1-2025;الإمارات
251726.11;109321.59;6910;2025;Q1-2025;اليمن
25530.22;262.56;8414;2025;Q1-2025;هولندا
591.86;22;9701;2025;Q1-2025;الأردن
11843477.54;1138205.005;7307;2025;Q1-2025;الإمارات
72163.5;307;8481;2025;Q1-2025;كولومبيا
1180210.01;2718.45;9025;2025;Q1-2025;الإمارات
704548.51;72444;0406;2025;Q1-2025;أذربيجان
57910.88;22000;2832;2025;Q1-2025;غينيا الاستوائية
182980.86;11532;3204;2025;Q1-2025;عمان
1069563.56;211521.5;7216;2025;Q1-2025;الأردن
46042.5;4500;3924;2025;Q1-2025;المملكة المتحدة
14982293.63;3221302;7317;2025;Q1-2025;الولايات المتحدة
16941801.45;1981758;7601;2025;Q1-2025;فيتنام
13812.41;516;8214;2025;Q1-2025;قطر
10725;1000;4409;2025;Q1-2025;السودان
1169242.5;1301852;2503;2025;Q1-2025;الأردن
3335;100;8509;2025;Q1-2025;غينيا
113688.66;9560.001;8547;2025;Q1-2025;الكويت
1918098.75;2933305;6907;2025;Q1-2025;سوريا
1179750;26000;0910;2025;Q1-2025;توجو
12254847.162;6340880.982;7010;2025;Q1-2025;البحرين
161511.35;69846;7606;2025;Q1-2025;قطر
13092.54;1018;8482;2025;Q1-2025;أستراليا
11708.06;452;5806;2025;Q1-2025;الكويت
104325;26078;3903;2025;Q1-2025;هونج كونج
162187.5;98214;8707;2025;Q1-2025;تايلاند
1628.81;9;8203;2025;Q1-2025;كندا
1810891.83;78196.558;7307;2025;Q1-2025;البحرين
6438.75;8500;2801;2025;Q1-2025;الهند
161100.11;127958.5;0713;2025;Q1-2025;البحرين
484712.42;14195.71;8501;2025;Q1-2025;الكويت
485004.25;42280;0804;2025;Q1-2025;ألبانيا
64768;3816;1206;2025;Q1-2025;قطر
125699.56;16785;0402;2025;Q1-2025;سوريا
3814137.08;53887.92;3303;2025;Q1-2025;المغرب
18197717.5;866943.816;3004;2025;Q1-2025;الأردن
308944.86;40680;3907;2025;Q1-2025;البرتغال
442000;220800;8408;2025;Q1-2025;العراق
12292.97;45;4203;2025;Q1-2025;الكويت
4200885.1;2870030;2901;2025;Q1-2025;الإمارات
90460.39;1656.78;9032;2025;Q1-2025;قطر
12069.03;3174;9802;2025;Q1-2025;مصر
163912.07;57760;4808;2025;Q1-2025;السودان
6411.5;436;7415;2025;Q1-2025;قطر
81943.83;2665;8707;2025;Q1-2025;إثيوبيا
459635.03;44039;7602;2025;Q1-2025;المملكة المتحدة
6662.33;5001;6903;2025;Q1-2025;الهند
1940171.04;35959;8413;2025;Q1-2025;بلجيكا
61946.76;6640.2;1104;2025;Q1-2025;البحرين
16994.77;158;4011;2025;Q1-2025;تايلاند
25412.23;359;8537;2025;Q1-2025;قطر
11010.08;7000;5602;2025;Q1-2025;المغرب
7386976.1;1016360;2929;2025;Q1-2025;مصر
595431.36;2118.83;9018;2025;Q1-2025;إيرلندا
85801.88;58;7307;2025;Q1-2025;تركمانستان
4666.2;100;1806;2025;Q1-2025;تركيا
270;270;1008;2025;Q1-2025;ماليزيا
131628.28;8803.6;1904;2025;Q1-2025;قطر
17087.18;86;8529;2025;Q1-2025;سويسرا
60608.19;4800;9801;2025;Q1-2025;سويسرا
93172.5;12000;3404;2025;Q1-2025;اليابان
902512.29;25715.7;4420;2025;Q1-2025;الكويت
153963;18554;6306;2025;Q1-2025;البحرين
5300;4587;2501;2025;Q1-2025;السودان
37353.75;13700;4818;2025;Q1-2025;مصر
311673.87;224234;0707;2025;Q1-2025;الكويت
39792;610;6117;2025;Q1-2025;البحرين
3238.92;1050;3921;2025;Q1-2025;ألمانيا
567000;49020;2817;2025;Q1-2025;باكستان
7831229.4;1405652;0804;2025;Q1-2025;لبنان
516720.67;65400;2833;2025;Q1-2025;سنغافورة
50820;44000;7002;2025;Q1-2025;العراق
5175;1418;8609;2025;Q1-2025;الولايات المتحدة
105203.47;850;8421;2025;Q1-2025;النمسا
32194235.9;1910616;7606;2025;Q1-2025;ألمانيا
631127.96;23800;7309;2025;Q1-2025;الكويت
7307.51;28500;3923;2025;Q1-2025;بلجيكا
4128412.37;79.6;9705;2025;Q1-2025;الإمارات
519665.1;3088.5;7616;2025;Q1-2025;الولايات المتحدة
116.66;21;4821;2025;Q1-2025;مصر
2473278;77054;0905;2025;Q1-2025;السودان
27916.31;492;8501;2025;Q1-2025;الصين
4845.07;29;9003;2025;Q1-2025;البحرين
315556.78;14365.67;7325;2025;Q1-2025;البحرين
45060;2816;0202;2025;Q1-2025;الأردن
42741380.8;14013973;3904;2025;Q1-2025;الإمارات
3000;100;8712;2025;Q1-2025;كينيا
35499.58;306;8301;2025;Q1-2025;هولندا
63061.88;11115;8510;2025;Q1-2025;الصين
6133858.605;806268.76;1902;2025;Q1-2025;البحرين
998397;112724.5;1106;2025;Q1-2025;الإمارات
283.56;179;9401;2025;Q1-2025;تايلاند
1116445.025;28512.16;8306;2025;Q1-2025;عمان
230650;34838;8428;2025;Q1-2025;قطر
321.12;42;7202;2025;Q1-2025;بلجيكا
2275;100;4803;2025;Q1-2025;العراق
6966;357;4823;2025;Q1-2025;أذربيجان
500;500;6812;2025;Q1-2025;ماليزيا
15000;800;8465;2025;Q1-2025;الأردن
45343.8;5079;3801;2025;Q1-2025;تونس
14546.53;5;6214;2025;Q1-2025;اليابان
41358.53;806;8441;2025;Q1-2025;إيطاليا
125902.63;733;1806;2025;Q1-2025;المملكة المتحدة
5364222.6;889490.66;7305;2025;Q1-2025;عمان
213600;18000;8427;2025;Q1-2025;السودان
319381.78;1092;8515;2025;Q1-2025;المملكة المتحدة
3941206.76;79667.125;8419;2025;Q1-2025;الإمارات
740;34;9608;2025;Q1-2025;اليمن
285270;97920;8474;2025;Q1-2025;عمان
1145820.75;64615;8410;2025;Q1-2025;الإمارات
202197.57;105;9620;2025;Q1-2025;كندا
449326.07;12556.47;4016;2025;Q1-2025;الكويت
131554.26;25294;3920;2025;Q1-2025;جمهورية التشيك
59772.88;15;9024;2025;Q1-2025;البحرين
23195.75;1025;7229;2025;Q1-2025;عمان
72240;35000;7228;2025;Q1-2025;عمان
6441615.32;1703505;2803;2025;Q1-2025;الهند
916948.76;91768;1902;2025;Q1-2025;مصر
245740;105284.17;2401;2025;Q1-2025;عمان
536180.86;29026;7612;2025;Q1-2025;سوريا
336356.34;576.54;8537;2025;Q1-2025;هولندا
79260.15;126;9027;2025;Q1-2025;فنلندا
87870;15000;1106;2025;Q1-2025;الصومال
90.65;20;4421;2025;Q1-2025;الولايات المتحدة
24772476.09;73;7108;2025;Q1-2025;الصين
506.25;67;1701;2025;Q1-2025;الولايات المتحدة
89643.66;3071.72;8538;2025;Q1-2025;فرنسا
502458.44;70178;0402;2025;Q1-2025;ألمانيا
5437.5;294;9505;2025;Q1-2025;سنغافورة
86703.58;8636;9801;2025;Q1-2025;الصين
160341.21;72682.96;7308;2025;Q1-2025;الولايات المتحدة
10125;10;8410;2025;Q1-2025;عمان
6332847.315;805123.339;3809;2025;Q1-2025;قطر
234900722.81;34365943;4002;2025;Q1-2025;الصين
8000;600;8423;2025;Q1-2025;مصر
47225.46;346.813;9102;2025;Q1-2025;عمان
41.69;175;9506;2025;Q1-2025;الهند
290595.94;45000;4002;2025;Q1-2025;روسيا
2368683.55;172243;1302;2025;Q1-2025;الكويت
16526.05;4000;4602;2025;Q1-2025;جيبوتي
1856082.2;80631;0409;2025;Q1-2025;الأردن
25092.19;25000;2503;2025;Q1-2025;الأرجنتين
1942.23;486;0804;2025;Q1-2025;النيجر
73.76;1;3306;2025;Q1-2025;هولندا
52275.08;2881;0406;2025;Q1-2025;سريلانكا
99996.26;23350;0101;2025;Q1-2025;الإمارات
3421065.31;3438049.26;6907;2025;Q1-2025;الولايات المتحدة
300;100;8438;2025;Q1-2025;السودان
6234.73;80;8438;2025;Q1-2025;إيطاليا
6268.76;3000;9404;2025;Q1-2025;بنين
3377.86;5;8467;2025;Q1-2025;هولندا
229521;89750;6809;2025;Q1-2025;عمان
3755242.53;3528.11;8523;2025;Q1-2025;الكويت
706298.87;311466;6810;2025;Q1-2025;الإمارات
2209;1006;7508;2025;Q1-2025;السودان
1370;101;8536;2025;Q1-2025;تنزانيا
36.31;2;8202;2025;Q1-2025;كندا
614736.64;95956.1;3920;2025;Q1-2025;تنزانيا
4276163.105;193203.6;1704;2025;Q1-2025;الكويت
431075.92;96285;6806;2025;Q1-2025;بنما
8807.2;190;0910;2025;Q1-2025;ماليزيا
210649.36;31194;6305;2025;Q1-2025;السودان
4461677.53;5;9101;2025;Q1-2025;المملكة المتحدة
189815.41;49500;3902;2025;Q1-2025;بيلاروس
105697.5;6246;8483;2025;Q1-2025;أذربيجان
4541331.99;50440.7;9803;2025;Q1-2025;البحرين
2320;3198;9606;2025;Q1-2025;الإمارات
197186.63;24775;1901;2025;Q1-2025;الولايات المتحدة
150119498.623;23110422.34;0804;2025;Q1-2025;الإمارات
23520;3000;0808;2025;Q1-2025;سوريا
60747.22;2077.208;9017;2025;Q1-2025;البحرين
478235.02;56231.85;9801;2025;Q1-2025;عمان
3361.94;7;8204;2025;Q1-2025;المملكة المتحدة
4000;650;5512;2025;Q1-2025;الكويت
202898.45;65000;2104;2025;Q1-2025;إريتريا
1650;1000;7323;2025;Q1-2025;تركيا
86028.5;1600;0409;2025;Q1-2025;السودان
7875;3000;7412;2025;Q1-2025;الصومال
131356.32;1382.187;7304;2025;Q1-2025;إيطاليا
816000;9600;0908;2025;Q1-2025;بنجلادش
3062.32;50;9801;2025;Q1-2025;ساحل العاج
190496172.38;24523606.555;3901;2025;Q1-2025;اليمن
38167;112629;6811;2025;Q1-2025;البحرين
23400;1000;4602;2025;Q1-2025;السودان
75162.88;58.4;9004;2025;Q1-2025;سويسرا
17099294.56;1963657.88;3305;2025;Q1-2025;الإمارات
42726.04;2000;4823;2025;Q1-2025;إيطاليا
22851.76;137;8306;2025;Q1-2025;سويسرا
493.02;60.13;7612;2025;Q1-2025;مصر
390;3;4201;2025;Q1-2025;العراق
32656;1763;1905;2025;Q1-2025;باكستان
1702145.8;386642;0804;2025;Q1-2025;كازاخستان
2442364.7;46500;8425;2025;Q1-2025;إندونيسيا
5000;24000;4901;2025;Q1-2025;باكستان
96250;13400;5702;2025;Q1-2025;لبنان
137066.46;8526.046;8203;2025;Q1-2025;البحرين
97852.31;3953.2;9617;2025;Q1-2025;قطر
11715.97;2000;1106;2025;Q1-2025;السويد
4383880.94;355408.558;7306;2025;Q1-2025;عمان
4866829.56;114009.93;6211;2025;Q1-2025;قطر
2727.5;477.2;7222;2025;Q1-2025;الإمارات
29155;7000;9404;2025;Q1-2025;جيبوتي
985707.71;9705;4012;2025;Q1-2025;روسيا
372558.95;8871;6912;2025;Q1-2025;الفلبين
155321.35;2969.8;3922;2025;Q1-2025;الكويت
79765.41;50400.83;7117;2025;Q1-2025;الصين
55123909.46;726467.4;3213;2025;Q1-2025;الإمارات
1833422.83;433500;3901;2025;Q1-2025;جورجيا
17877983.75;2891280;4002;2025;Q1-2025;ماليزيا
108.26;25;2506;2025;Q1-2025;البحرين
1725;18;8524;2025;Q1-2025;الأردن
25027.95;1810;0402;2025;Q1-2025;الولايات المتحدة
1422979.69;110;8481;2025;Q1-2025;النرويج
72264.75;6775;2828;2025;Q1-2025;قطر
150842.23;67436;0804;2025;Q1-2025;غينيا
1384618.9;571;9027;2025;Q1-2025;الولايات المتحدة
290713.5;120120;2907;2025;Q1-2025;سوريا
261676.88;119979;7005;2025;Q1-2025;قبرص
1889921.98;225319;5604;2025;Q1-2025;اليمن
812213.68;25110;7403;2025;Q1-2025;الإمارات
30600;2300;3606;2025;Q1-2025;البحرين
6116.34;189;8205;2025;Q1-2025;النمسا
64500;74500;6301;2025;Q1-2025;الفلبين
16460.48;235;9701;2025;Q1-2025;اليابان
50176669.66;21031100;1701;2025;Q1-2025;تنزانيا
16932.5;2188.2;3916;2025;Q1-2025;الكويت
45000;6816;1005;2025;Q1-2025;ليبيا
160180;5328;1604;2025;Q1-2025;الأردن
815586.44;83;8501;2025;Q1-2025;إسبانيا
93015;16342;5609;2025;Q1-2025;اليمن
3472209.69;356729;7606;2025;Q1-2025;هولندا
3720442.75;3990202.631;6907;2025;Q1-2025;الكويت
13420187.09;3345450;3901;2025;Q1-2025;البحرين
19902.23;820;7321;2025;Q1-2025;عمان
32785.06;5673.2;8302;2025;Q1-2025;الهند
47069.22;3445;4823;2025;Q1-2025;باكستان
23395.35;26910;6907;2025;Q1-2025;بيرو
5897.39;178;8480;2025;Q1-2025;العراق
966017.78;1202000;2503;2025;Q1-2025;كينيا
249975;77000;8477;2025;Q1-2025;لبنان
1202.41;40;0902;2025;Q1-2025;هولندا
264000;117650;0602;2025;Q1-2025;اليمن
8767525.26;2699250;3901;2025;Q1-2025;لاتفيا
211398483.32;55916383.15;3902;2025;Q1-2025;باكستان
828.15;5;8487;2025;Q1-2025;الجزائر
5903725.47;5926.33;9030;2025;Q1-2025;قطر
631547.63;177260;4002;2025;Q1-2025;لوكسمبورج
2853.19;100;6214;2025;Q1-2025;الولايات المتحدة
7849.62;112.2;4911;2025;Q1-2025;ألمانيا
1196204.37;69864.315;8536;2025;Q1-2025;البحرين
